STATION_ID,LAT_DEG,LONG_DEG,YEAR_CONSTRUCTION,WELL_TYPE,WELL_DEPTH,DIVISION,DISTRICT,THANA,UNION,MOUZA,GEOCODE
S98_02634,22.347,91.852,1990.0,STW,30.0,Chittagong,Chittagong,Chandgaon,SMA W30,Purba bakulia,2151915110
S98_02635,20.875,92.295,1983.0,STW,8.0,Chittagong,Cox's Bazar,Teknaf,Teknaf,Teknaf,2229063829
S98_02636,21.426,92.009,1984.0,STW,40.0,Chittagong,Cox's Bazar,Cox's Bazar Sadar,Jhilwanja,Jhilwanja,2222447523
S98_02637,24.43,91.904,1985.0,STW,49.0,Sylhet,Maulvibazar,Kamalganj,Patanushar,Patanushar,6585666704
S98_02638,24.431,91.934,1994.0,STW,54.0,Sylhet,Maulvibazar,Kulaura,Hajipur,Katarkona,6586535494
S98_02639,24.814,91.759,1963.0,STW,56.0,Sylhet,Sylhet,Bishwanath,Bishwanath,Musalia,6912021700
S98_02640,24.88,92.369,1984.0,STW,27.0,Sylhet,Sylhet,Zakiganj,Zakiganj,Alamnagar,6919485024
S98_02641,24.593,91.691,1997.0,DTW,113.0,Sylhet,Maulvibazar,Maulvi Bazar Sadar,Khalilpur,Nachirpur,6587458730
S98_02642,24.522,91.859,1989.0,STW,58.0,Sylhet,Maulvibazar,Rajnagar,Rajnagar,Padinapur,6588063
S98_02643,24.652,91.823,1994.0,STW,91.0,Sylhet,Sylhet,Balaganj,Balaganj,Digarberkuri,6910806209
S98_02644,24.822,92.122,1991.0,STW,51.0,Sylhet,Sylhet,Beanibazar,Mathura,Mathura,6911760631
S98_02645,24.308,91.738,1996.0,DTW,105.0,Sylhet,Maulvibazar,Srimangal,Pourashava,Pukkurpar,6588302923
S98_02646,24.691,92.188,1985.0,STW,49.0,Sylhet,Maulvibazar,Barlekha,Barlekha,Panidhar,6581407
S98_02647,24.697,91.937,1989.0,STW,34.0,Sylhet,Sylhet,Fenchuganj,Fenchuganj,Bonshal colony,6913523132
S98_02648,24.831,92.044,1995.0,STW,38.0,Sylhet,Sylhet,Golapganj,Paschim amura,Shilghat,6913895945
S98_02649,25.01,92.258,1984.0,STW,47.0,Sylhet,Sylhet,Kanaighat,Kanaighat,Bishnapur,6915947155
S98_02650,25.089,91.76,1994.0,STW,79.0,Sylhet,Sylhet,Companiganj (S),Islampur,Shamshernagar,6912711852
S98_02651,25.057,91.39,1997.0,DTW,134.0,Sylhet,Sunamganj,Sunamganj Sadar,Paurashava w3,Uttar mallikpur,6908903
S98_02652,25.031,91.663,1996.0,DTW,110.0,Sylhet,Sunamganj,Chhatak,Chhatak,Bagbari,6902309037
S98_02653,25.135,92.132,1986.0,STW,10.0,Sylhet,Sylhet,Jaintiapur,Nizpat,Jaintiapur nizpa,6915363474
S98_02654,24.99,92.046,1980.0,STW,38.0,Sylhet,Sylhet,Gowainghat,Fatepur,Paschim balipara,6914121760
S98_02655,24.89,91.873,1997.0,Tara,64.0,Sylhet,Sylhet,Sylhet Sadar,Pourashava w3,Municipal Market,6916203689
S98_02656,24.794,91.578,1996.0,STW,126.0,Sylhet,Sunamganj,Jagannathpur,Patali,Chandpur,6904766174
S98_02657,24.195,91.522,1994.0,STW,72.0,Sylhet,Habiganj,Chunarughat,Deorgach,Chandona,6362628434
S98_02658,24.317,91.328,1965.0,STW,49.0,Sylhet,Habiganj,Lakhai,Karab,Rarishal,6366840810
S98_02659,24.289,91.566,1997.0,Tara,41.0,Sylhet,Habiganj,Bahubal,Badeshwar,Kamaichara,6360523517
S98_02660,24.098,91.322,1984.0,STW,36.0,Sylhet,Habiganj,Madhabpur,Madhabpur,Kutania,6367177588
S98_02661,24.397,91.427,1998.0,STW,50.0,Sylhet,Habiganj,Habiganj Sadar,Tegharia,Rampur,6364495783
S98_02662,24.575,91.513,1983.0,DTW,144.0,Sylhet,Habiganj,Nabiganj,Nabiganj,Gandha,6367780273
S98_02663,24.122,91.083,1997.0,STW,43.0,Chittagong,Brahamanbaria,Sarail,Chunta,Chunta,2129419288
S98_02664,23.984,91.109,1984.0,STW,53.0,Chittagong,Brahamanbaria,Brahmanbaria Sadar,Paurashava w1,Paschim Paikpara,2121301995
S98_02665,23.672,91.159,1997.0,STW,29.0,Chittagong,Brahamanbaria,Kasba,Bayek,Kaikhola,2126331587
S98_02666,24.196,91.198,1995.0,STW,49.0,Chittagong,Brahamanbaria,Nasirnagar,Nasirnagar,Nasirnagar,2129087766
S98_02667,23.866,91.214,1984.0,STW,22.0,Chittagong,Brahamanbaria,Akhaura,Dakshin akhaura,Radanagar,2120219817
S98_02668,23.467,90.334,1984.0,DTW,92.0,Dhaka,Munshiganj,Lohajang,Lohajang,Bara noapara,3594479097
S98_02669,23.542,90.607,1983.0,STW,13.0,Dhaka,Munshiganj,Gazaria,Gazaria,Goshairchar,3592442408
S98_02670,23.572,90.374,1982.0,STW,55.0,Dhaka,Munshiganj,Serajdikhan,Rasunia,Rasunia,3597474865
S98_02671,23.488,90.551,1995.0,STW,76.0,Dhaka,Munshiganj,Munshiganj Sadar,Char kewar,Takichar,3595628957
S98_02672,23.552,90.209,1975.0,STW,60.0,Dhaka,Munshiganj,Srinagar,Bagra,Purbo baghra,3598413770
S98_02673,23.543,90.463,1995.0,STW,47.0,Dhaka,Munshiganj,Tongibari,Betka,Uttar betka,3599431987
S98_02674,23.769,90.76,1994.0,STW,28.0,Chittagong,Brahamanbaria,Banchharampur,D. Banchharampur,Char chhayani,2120414204
S98_02675,23.808,90.888,1986.0,STW,29.0,Chittagong,Brahamanbaria,Nabinagar,Ratanpur,Majhiara,2128572645
S98_02676,22.613,91.645,1990.0,STW,19.0,Chittagong,Chittagong,Sitakunda,Sitakund,Mahadebpur,2158676727
S98_02677,22.777,91.57,1984.0,STW,15.0,Chittagong,Chittagong,Mirsharai,Mirsarai,Purba maghadia,2155359790
S98_02678,21.427,92.083,1997.0,DTW,225.0,Chittagong,Cox's Bazar,Ramu,Jorihhala,Chakmarkul,2226638051
S98_02679,23.746,90.545,1989.0,STW,34.0,Dhaka,Narayanganj,Rupganj,Tarabo,Barpa,3676887117
S98_02680,25.091,91.984,1985.0,STW,63.0,Sylhet,Sylhet,Gowainghat,West jaflong,Gowain,6914142356
S98_02681,22.803,89.579,1996.0,DTW,213.0,Khulna,Khulna,Khulna Metro,Ward 01,Rupsa,4476301707
S98_02682,23.041,89.635,1989.0,STW,57.0,Khulna,Narail,Kalia,Paurashava  w01,Ramnagar,4652856846
S98_02683,22.651,89.882,1989.0,STW,24.0,Khulna,Bagerhat,Kachua (B),Kachua,Kachua,4013857523
S98_02684,22.747,89.84,1979.0,STW,29.0,Khulna,Bagerhat,Chitalmari,Santoshpur,Nasirpur,4011463729
S98_02685,23.113,89.5,1994.0,STW,53.0,Khulna,Narail,Narail Sadar,Kalora,Kclora,4657647544
S98_02686,23.486,89.421,1976.0,STW,54.0,Khulna,Magura,Magura Sadar,Paurashava  w02,Bhaira,4555760973
S98_02687,22.715,90.352,,STW,22.0,Barisal,Barisal,Barisal Sadar,Kashipur,Ichhakati,1065169470
S98_02688,22.893,90.506,1996.0,DTW,30.0,Barisal,Barisal,Hizla,Barajalia,Khunna,1063613
S98_02689,23.546,89.163,1985.0,DTW,125.0,Khulna,Jhenaidah,Jhenaidah Sadar,Pourasava,Beparipara,4441955079
S98_02690,23.967,89.043,1994.0,STW,62.0,Khulna,Kushtia,Mirpur (K),Bahalbaria,Bahalbaria,4509421089
S98_02691,23.051,90.201,1990.0,STW,46.0,Barisal,Barisal,Gournadi,Khanjapur,Purba dumuria,1063255769
S98_02692,22.536,90.35,1998.0,DTW,345.0,Barisal,Barisal,Bakerganj,Bharpasha,Bharpasha,1060706147
S98_02693,22.773,90.142,1994.0,STW,21.0,Barisal,Barisal,Banaripara,Banaripara,Brahmankati,1061010245
S98_02694,22.821,90.252,1998.0,DTW,292.0,Barisal,Barisal,Wazirpur,Shikarpur,Wazirpur,1069484994
S98_02695,22.143,90.21,1997.0,DTW,285.0,Barisal,Barguna,Barguna Sadar,Burirchar,Burirchar,1042838206
S98_02696,22.707,89.977,1996.0,STW,11.0,Barisal,Pirojpur,Nazirpur,Nazirpur,Bara Baichikati,1797652089
S98_02697,22.819,90.473,1992.0,DTW,302.0,Barisal,Barisal,Mehendiganj,Darichar Khajuri,Darichar khajura,1066263331
S98_02698,22.814,90.363,1994.0,STW,16.0,Barisal,Barisal,Muladi,Kazirchar,Char commissiona,1066947328
S98_02699,22.391,89.991,1997.0,STW,14.0,Barisal,Pirojpur,Mathbaria,Mirukhali,Bashbunia,1795869120
S98_02700,22.743,90.099,1993.0,DTW,268.0,Barisal,Pirojpur,Nesarabad,Nesarabad,Nesarabad,1798795482
S98_02701,22.372,90.093,1993.0,DTW,322.0,Barisal,Jhalakati,Kathalia,Amua,Banshbaria,1424315169
S98_02702,22.456,90.102,1993.0,STW,25.0,Barisal,Pirojpur,Bhandaria,Gouripur,Radanagar,1791447833
S98_02703,23.341,90.173,1998.0,DTW,245.0,Dhaka,Madaripur,Shibchar,Bayratala,Baranilakhi,3548715161
S98_02704,23.453,90.203,1992.0,STW,46.0,Dhaka,Madaripur,Madaripur Sadar,Paurashava W01,Tharmuguria,3545457956
S98_02705,23.205,90.05,1998.0,DTW,301.0,Dhaka,Madaripur,Rajoir,Rajoir,Rajoir,3548095748
S98_02706,23.081,90.302,1996.0,DTW,240.0,Dhaka,Madaripur,Kalkini,Enayetnagar,Kalai Sadar Char,3544037521
S98_02707,23.633,89.551,1984.0,STW,43.0,Dhaka,Rajbari,Baliakandi,Baliakandi,Baliakandi,3820719080
S98_02708,23.482,89.881,1986.0,STW,23.0,Dhaka,Faridpur,Nagarkanda,Talma,Talma,3296294965
S98_02709,23.725,89.753,1985.0,STW,16.0,Dhaka,Rajbari,Goalandaghat,Ujanchar,Uttar Ujanchar,3822976994
S98_02710,24.681,88.169,1983.0,STW,39.0,Rajshahi,Nawabganj,Shibganj (N),Shibganj,Selimabad,5708883844
S98_02711,24.532,88.759,,STW,32.0,Rajshahi,Rajshahi,Bagmara,Gamipur,Hashnipur,5811250386
S98_02712,24.294,88.74,1997.0,STW,53.0,Rajshahi,Rajshahi,Charghat,Sardha,Sardha,5812594921
S98_02713,24.227,88.758,1982.0,STW,39.0,Rajshahi,Rajshahi,Bagha,Manigram,Helalpur,5811063502
S98_02714,24.427,88.771,1994.0,STW,32.0,Rajshahi,Rajshahi,Durgapur (R),Maria,Raipara,5813171837
S98_02715,23.942,89.41,1977.0,STW,42.0,Rajshahi,Pabna,Sujanagar,Sujanagar,Sujanagar,5768385915
S98_02716,24.042,89.542,1997.0,STW,41.0,Rajshahi,Pabna,Santhia,Gourigram,Bandiramchar,5767243028
S98_02717,23.831,90.9,1996.0,STW,30.0,Chittagong,Brahamanbaria,Nabinagar,Shyamgram,Shyamgaon,2128585940
S98_02718,23.169,91.129,1990.0,STW,20.0,Chittagong,Comilla,Laksam,Uttar Hawla,Kttar Hawla,2197291510
S98_02719,22.491,90.711,1997.0,DTW,284.0,Barisal,Bhola,Burhanuddin,Kutba,Kutba,1092157668
S98_02720,22.683,90.648,1996.0,STW,14.0,Barisal,Bhola,Bhola Sadar,Paurashava,Sadar road,1091850
S98_02721,22.164,90.758,1993.0,DTW,294.0,Barisal,Bhola,Char Fasson,Jinnahgar,Char utt. madras,1092566907
S98_02722,22.628,90.662,1998.0,DTW,294.0,Barisal,Bhola,Daulatkhan,Uttar joynagar,Uttar Joynagar,1092976952
S98_02724,23.624,90.611,1970.0,STW,30.0,Dhaka,Narayanganj,Sonargaon,Pirojpur,Asharichar,3670469025
S98_02725,23.673,90.631,1989.0,STW,30.0,Dhaka,Narayanganj,Sonargaon,Badyer bazar,Khanshardi,3670417349
S98_02726,23.727,90.634,1997.0,STW,25.0,Dhaka,Narayanganj,Sonargaon,Noagaon,Char kamaldi,3670460255
S98_02727,23.754,90.582,1995.0,STW,25.0,Dhaka,Narayanganj,Sonargaon,Jampur,Singlaba,3670434921
S98_02728,23.755,90.581,1984.0,STW,54.0,Dhaka,Narayanganj,Sonargaon,Jampur,Singlaba,3670434921
S98_02729,23.778,90.526,1994.0,STW,48.0,Dhaka,Narayanganj,Rupganj,Murapara,Mahamudabad,3676863666
S98_02730,23.831,90.554,1958.0,STW,15.0,Dhaka,Narayanganj,Rupganj,Kanchon,Kanchon,3676847488
S98_02731,23.875,90.581,1997.0,STW,39.0,Dhaka,Narayanganj,Rupganj,Bholabo,Atlapur,3676807042
S98_02732,23.865,90.551,1988.0,STW,56.0,Dhaka,Narayanganj,Rupganj,Daulatpur,Debagram,3676831328
S98_02733,23.787,90.605,1992.0,STW,16.0,Dhaka,Narayanganj,Araihazar,Duptara,Satyabandi,3670231860
S98_02734,23.787,90.659,1993.0,STW,39.0,Dhaka,Narayanganj,Araihazar,Araihazar,Araihazar,3670207021
S98_02735,23.788,90.705,1996.0,STW,16.0,Dhaka,Narayanganj,Araihazar,Sadasasrdi,Ramchandradi,3670279795
S98_02736,23.779,90.678,1997.0,STW,15.0,Dhaka,Narayanganj,Araihazar,Mohammadpur,Kallandi,3670271537
S98_02737,23.751,90.667,1993.0,STW,39.0,Dhaka,Narayanganj,Araihazar,Haizad,Ilamdi,3670247435
S98_02738,23.7,90.516,1993.0,DTW,135.0,Dhaka,Narayanganj,Shiddirganj,Shiddirganj,Simrail,3678063884
S98_02739,23.717,90.512,1990.0,STW,36.0,Dhaka,Narayanganj,Shiddirganj,Godnail,Godnail,3678063442
S98_02740,23.649,90.476,1995.0,STW,52.0,Dhaka,Narayanganj,Fatulla,Fatulla,Haziganj,3672047544
S98_02741,23.764,90.165,1991.0,STW,38.0,Dhaka,Manikganj,Singair,Sayesta,Sayesta,3568288880
S98_02742,23.772,90.205,1991.0,STW,51.0,Dhaka,Manikganj,Singair,Jamirta,Hutair,3568260486
S98_02743,23.817,90.122,1997.0,STW,41.0,Dhaka,Manikganj,Singair,Singair,Singair,3568286880
S98_02744,23.833,90.085,1997.0,STW,22.0,Dhaka,Manikganj,Singair,Baira,Baira,3568208114
S98_02745,23.607,90.496,1985.0,DTW,164.0,Dhaka,Narayanganj,Narayanganj Sadar,Ward no-07,Paikpara,3675807860
S98_02746,23.591,90.501,1975.0,STW,46.0,Dhaka,Narayanganj,Narayanganj Sadar,Gognagar,Saidpur,3675847848
S98_02747,23.652,90.524,1997.0,STW,66.0,Dhaka,Narayanganj,Bandar,Mosapur,Laksman khola,3670679564
S98_02748,23.869,90.023,1993.0,STW,17.0,Dhaka,Manikganj,Manikganj Sadar,Paurashava,Navagram,3564646806
S98_02749,23.851,90.001,1979.0,DTW,115.0,Dhaka,Manikganj,Manikganj Sadar,Paurashava,Betila,3564646242
S98_02750,23.88,90.071,1996.0,STW,34.0,Dhaka,Manikganj,Manikganj Sadar,Krishnapur,Bora kafigram hi,3564671113
S98_02751,23.816,90.062,1983.0,STW,23.0,Dhaka,Manikganj,Manikganj Sadar,Betila mitara,Chhota baril,3564607290
S98_02752,23.802,90.02,1983.0,STW,18.0,Dhaka,Manikganj,Manikganj Sadar,Putail,Mid putail,3564694646
S98_02753,23.757,90.019,1990.0,STW,24.0,Dhaka,Manikganj,Manikganj Sadar,Bhararia,Bhararia,3564615188
S98_02754,23.847,89.829,1984.0,DTW,118.0,Dhaka,Manikganj,Shibalaya,Ulail,Sibrampur,3567871890
S98_02755,23.897,89.8,1990.0,STW,47.0,Dhaka,Manikganj,Shibalaya,Uthali,Raninagar,3567883816
S98_02756,23.867,89.775,1993.0,STW,39.0,Dhaka,Manikganj,Shibalaya,Teota,Dakshin teota,3567859365
S98_02757,23.823,89.792,1980.0,STW,59.0,Dhaka,Manikganj,Shibalaya,Shibalaya,Bara anulia,3567847059
S98_02758,23.836,89.872,1991.0,STW,38.0,Dhaka,Manikganj,Shibalaya,Mohadebpur,Uttar banagram,3567823958
S98_02759,23.968,89.83,1983.0,STW,20.0,Dhaka,Manikganj,Daulatpur (M),Chakmirpur,Chakmirpur,3561028206
S98_02760,23.744,89.978,1984.0,DTW,105.0,Dhaka,Manikganj,Harirampur,Boyra,Boyra,3562822090
S98_02761,23.748,90.016,1993.0,STW,34.0,Dhaka,Manikganj,Harirampur,Balara,Balara,3562821128
S98_02762,23.764,89.962,1989.0,STW,39.0,Dhaka,Manikganj,Harirampur,Chala,Louta,3562836614
S98_02763,23.771,89.91,1997.0,STW,36.0,Dhaka,Manikganj,Harirampur,Gopinathpur,Gopinathpur,3562858
S98_02764,23.774,89.9,1995.0,STW,39.0,Dhaka,Manikganj,Harirampur,Balla,Jhitka,3562814
S98_02765,23.877,89.91,1960.0,STW,50.0,Dhaka,Manikganj,Ghior,Baliakhora,Baliakhora,3562211088
S98_02766,23.893,89.878,1984.0,DTW,112.0,Dhaka,Manikganj,Ghior,Ghior,Ghior,3562247459
S98_02767,23.926,89.859,1990.0,STW,39.0,Dhaka,Manikganj,Ghior,Poila,Char bailjuri,3562271300
S98_02768,23.893,89.89,1997.0,STW,42.0,Dhaka,Manikganj,Ghior,Ghior,Maslaghi,3562247659
S98_02769,23.871,89.839,1996.0,STW,52.0,Dhaka,Manikganj,Ghior,Baratia,Baratia,3562235176
S98_02770,23.801,89.96,1991.0,STW,35.0,Dhaka,Manikganj,Ghior,Nali,Ovajani,3562259759
S98_02771,23.975,89.906,1997.0,STW,34.0,Dhaka,Manikganj,Daulatpur (M),Kalia,Bilkalidaha,3561076152
S98_02772,23.947,89.931,1993.0,STW,20.0,Dhaka,Manikganj,Daulatpur (M),Dhamsar,Uttar bairagi,3561057967
S98_02773,23.919,89.835,1982.0,STW,49.0,Dhaka,Manikganj,Daulatpur (M),Khalsi,Binodpur,3561085163
S98_02774,23.937,89.783,1988.0,STW,18.0,Dhaka,Manikganj,Daulatpur (M),Jiyanpur,Jiyanpur,3561066462
S98_02775,23.991,90.044,1984.0,DTW,92.0,Dhaka,Manikganj,Saturia,Baliati,Baliati,3567019060
S98_02776,23.972,90.041,1995.0,STW,28.0,Dhaka,Manikganj,Saturia,Saturia,Kaumara,3567095553
S98_02777,23.972,89.992,1965.0,STW,25.0,Dhaka,Manikganj,Saturia,Daragram,Daragram,3567038319
S98_02778,23.994,89.96,1991.0,STW,23.0,Dhaka,Manikganj,Saturia,Baraid,Patilapara,3567028791
S98_02779,23.969,89.967,1996.0,STW,15.0,Dhaka,Manikganj,Saturia,Baraid,Gopalpur,3567028406
S98_02780,23.95,90.023,1979.0,STW,26.0,Dhaka,Manikganj,Saturia,Horgoz,Horgoz,3567076431
S98_02781,23.917,90.034,1976.0,STW,23.0,Dhaka,Manikganj,Saturia,Fukurhati,Janna,3567066482
S98_02782,23.918,89.979,1975.0,STW,26.0,Dhaka,Manikganj,Saturia,Tilli,Tilli,3567095934
S98_02783,23.899,90.041,1991.0,STW,20.0,Dhaka,Manikganj,Saturia,Dhankora,Saturia,3567067638
S98_02784,23.906,90.194,1995.0,STW,26.0,Dhaka,Dhaka,Dhamrai,Kulla,Kulla,3261453598
S98_02785,23.926,90.179,1996.0,STW,71.0,Dhaka,Dhaka,Dhamrai,Sombhag,Dautia,3261483325
S98_02786,23.995,90.081,1995.0,STW,62.0,Dhaka,Dhaka,Dhamrai,Balia,Mandarpur,3261417656
S98_02787,23.961,90.082,1997.0,STW,53.0,Dhaka,Dhaka,Dhamrai,Gangutia,Kadlipara,3261441533
S98_02788,23.946,90.115,1990.0,STW,55.0,Dhaka,Dhaka,Dhamrai,Sanora,Uttar nadhatta,3261477978
S98_02789,23.92,90.139,1996.0,Tara,57.0,Dhaka,Dhaka,Dhamrai,Sutipara,Sutipara,3261494939
S98_02790,23.893,90.13,1995.0,STW,38.0,Dhaka,Dhaka,Dhamrai,Nannar,Chaona,3261465
S98_02791,23.834,90.26,1984.0,STW,41.0,Dhaka,Dhaka,Savar,Savar,Dakshin dariapur,3267278296
S98_02792,23.88,90.268,1984.0,DTW,115.0,Dhaka,Dhaka,Savar,Pathalia,Boraoalia,3267272103
S98_02793,23.91,90.301,1997.0,STW,59.0,Dhaka,Dhaka,Savar,Ashulia,Dhananjoypur,3267211386
S98_02794,23.933,90.308,1996.0,STW,34.0,Dhaka,Dhaka,Savar,Yearpur,Diakhbli,3267294402
S98_02795,23.991,90.248,1995.0,STW,56.0,Dhaka,Dhaka,Savar,Shimulia,Tenguria,3267283946
S98_02796,23.911,90.234,1996.0,STW,43.0,Dhaka,Dhaka,Savar,Pathalia,Dhania,3267272389
S98_02797,23.79,90.269,1989.0,STW,43.0,Dhaka,Dhaka,Savar,Tetulghora,Dahshin shympur,3267289341
S98_02798,23.794,90.293,1997.0,STW,43.0,Dhaka,Dhaka,Savar,Banagram,Kandi baliarpur,3267222560
S98_02799,23.73,90.339,1996.0,STW,44.0,Dhaka,Dhaka,Keraniganj,Sakta,Ati,3263860057
S98_02800,23.73,90.317,1997.0,STW,76.0,Dhaka,Dhaka,Keraniganj,Taranagar,Baramandharia,3263877131
S98_02801,23.732,90.276,1996.0,STW,25.0,Dhaka,Dhaka,Keraniganj,Hazrapur,Maniknagar,3263817698
S98_02802,23.687,90.287,1996.0,STW,85.0,Dhaka,Dhaka,Keraniganj,Kalatia,Kharakandi,3263825633
S98_02803,23.686,90.308,1995.0,STW,85.0,Dhaka,Dhaka,Keraniganj,Ruhitpur,Ruhilpur,3263851863
S98_02804,23.701,90.384,1998.0,Tara,73.0,Dhaka,Dhaka,Keraniganj,Zinjira,Mandail,3263894690
S98_02805,23.667,90.434,1995.0,STW,74.0,Dhaka,Dhaka,Keraniganj,Teguria,Teguria,3263886945
S98_02806,23.632,90.081,1982.0,STW,51.0,Dhaka,Dhaka,Dohar,Kushumhati,Kartikpur,3261821461
S98_02807,23.642,90.047,1997.0,STW,65.0,Dhaka,Dhaka,Dohar,Nayabari,Dakshin bahra,3261863256
S98_02808,23.595,90.139,1992.0,STW,63.0,Dhaka,Dhaka,Dohar,Sutarpara,Ghata,3261884317
S98_02809,23.577,90.148,1981.0,STW,57.0,Dhaka,Dhaka,Dohar,Narisha,Meghula,3261852687
S98_02810,23.538,90.176,1995.0,STW,61.0,Dhaka,Dhaka,Dohar,Muksudpur,Bethua,3261842082
S98_02811,23.659,90.166,1983.0,STW,56.0,Dhaka,Dhaka,Nawabganj (Dh),Kalakupa,Kasimpur,3266274528
S98_02812,23.644,90.179,1997.0,STW,59.0,Dhaka,Dhaka,Nawabganj (Dh),Bakshnagar,Chhota baksh n.,3266213264
S98_02813,23.631,90.21,1995.0,STW,49.0,Dhaka,Dhaka,Nawabganj (Dh),Galimpur,Galimpur,3266247373
S98_02814,23.622,90.226,1979.0,STW,54.0,Dhaka,Dhaka,Nawabganj (Dh),Charain,Charain,3266240321
S98_02815,23.649,90.204,1978.0,STW,56.0,Dhaka,Dhaka,Nawabganj (Dh),Barrah,Dakshin chaukihh,3266227331
S98_02816,23.641,90.215,1998.0,STW,61.0,Dhaka,Dhaka,Nawabganj (Dh),Agla,Tikorpur,3266206943
S98_02817,24.382,91.903,1996.0,STW,44.0,Sylhet,Maulvibazar,Kamalganj,Shamshernagar,Shamshernagar,6585685845
S98_02818,24.405,91.858,1994.0,STW,44.0,Sylhet,Maulvibazar,Kamalganj,Munshibazar,Dhifeswar,6585657255
S98_02819,24.404,91.846,1995.0,STW,67.0,Sylhet,Maulvibazar,Kamalganj,Rahimpur,Sideshwarpur,6585676871
S98_02820,24.315,91.843,1995.0,STW,23.0,Sylhet,Maulvibazar,Kamalganj,Modhabpur,Dhalairpar,6585647537
S98_02821,24.354,91.846,1992.0,STW,44.0,Sylhet,Maulvibazar,Kamalganj,Kamalganj,Kumrakapan,6585638501
S98_02822,24.321,91.855,1998.0,Tara,69.0,Sylhet,Maulvibazar,Kamalganj,Alinagar,Tilakpurchak,6585619959
S98_02823,24.278,91.864,1993.0,STW,46.0,Sylhet,Maulvibazar,Kamalganj,Adampur,Jalalpur,6585609413
S98_02824,24.356,91.858,1992.0,STW,41.0,Sylhet,Maulvibazar,Kamalganj,Alinagar,Nachharatpur,6585619633
S98_02825,24.518,91.976,1997.0,STW,59.0,Sylhet,Maulvibazar,Kulaura,Brahmanbazar,Jalalabad,6586517408
S98_02826,24.566,91.978,1996.0,STW,49.0,Sylhet,Maulvibazar,Kulaura,Baramchai,Singur,6586505954
S98_02827,24.502,92.03,1983.0,STW,26.0,Sylhet,Maulvibazar,Kulaura,Kulaura,Mukundapur,6586565665
S98_02828,24.502,92.03,1994.0,STW,64.0,Sylhet,Maulvibazar,Kulaura,Kulaura,Mukundapur,6586565665
S98_02829,24.528,92.038,1985.0,STW,59.0,Sylhet,Maulvibazar,Kulaura,Paurashava,Ttdc area,6586565
S98_02830,24.459,92.152,1993.0,STW,39.0,Sylhet,Maulvibazar,Kulaura,Fultala,Konagaon,6586523517
S98_02831,24.487,92.144,1996.0,STW,34.0,Sylhet,Maulvibazar,Kulaura,Sagarnal,Uttar sagarnal,6586583994
S98_02832,24.59,92.118,1996.0,STW,33.0,Sylhet,Maulvibazar,Kulaura,Jaifarnagar,Kaminiganj,6586547425
S98_02833,24.562,92.162,1995.0,STW,23.0,Sylhet,Maulvibazar,Kulaura,Goalbari,Goalbari,6586529287
S98_02834,24.84,91.768,1993.0,STW,30.0,Sylhet,Sylhet,Bishwanath,Alankari,Kamalpur,6912010510
S98_02835,24.814,91.759,1983.0,STW,90.0,Sylhet,Sylhet,Bishwanath,Bishwanath,Junai musalia,6912021700
S98_02836,24.859,91.731,1997.0,STW,92.0,Sylhet,Sylhet,Bishwanath,Rampasha,Rampasha,6912084847
S98_02837,24.79,91.661,1997.0,STW,99.0,Sylhet,Sylhet,Bishwanath,Dasghar,Baisghar,6912052181
S98_02838,24.784,91.713,1997.0,DTW,108.0,Sylhet,Sylhet,Bishwanath,Deokalash,Kalijuri,6912042501
S98_02839,24.916,91.722,1997.0,DTW,105.0,Sylhet,Sylhet,Bishwanath,Lamakazi,Nurpur,6912073709
S98_02840,24.878,92.37,1984.0,STW,47.0,Sylhet,Sylhet,Zakiganj,Zakiganj,Alamnagar,6919485024
S98_02841,24.891,92.373,1985.0,STW,39.0,Sylhet,Sylhet,Zakiganj,Kholachara,Gangadatta,6919457305
S98_02842,24.944,92.385,1996.0,STW,46.0,Sylhet,Sylhet,Zakiganj,Kazalshar,Kazalshar,6919447453
S98_02843,24.577,91.689,1992.0,STW,100.0,Sylhet,Maulvibazar,Maulvi Bazar Sadar,Manumukh,Ghorakhal,6587465440
S98_02844,24.484,91.682,1991.0,STW,100.0,Sylhet,Maulvibazar,Maulvi Bazar Sadar,Amtail,Khusalpur,6587414310
S98_02845,24.486,91.633,1974.0,STW,34.0,Sylhet,Maulvibazar,Maulvi Bazar Sadar,Upper Kagabala,Kagabala,6587494554
S98_02846,24.461,91.65,1997.0,STW,67.0,Sylhet,Maulvibazar,Maulvi Bazar Sadar,Nazirabad,Rautgaon,6587487860
S98_02847,24.49,91.75,1996.0,STW,84.0,Sylhet,Maulvibazar,Maulvi Bazar Sadar,Mostafapur,Gharua,6587480432
S98_02848,24.412,91.758,1988.0,STW,48.0,Sylhet,Maulvibazar,Maulvi Bazar Sadar,Giasnagar,Gayesnagar,6587436409
S98_02849,24.485,91.767,1987.0,STW,72.0,Sylhet,Maulvibazar,Maulvi Bazar Sadar,Ward-03,Darjee mahal,6587421308
S98_02850,24.519,91.779,1996.0,STW,72.0,Sylhet,Maulvibazar,Maulvi Bazar Sadar,Ekatona,Ekatona,6587429
S98_02851,24.484,91.781,1994.0,STW,46.0,Sylhet,Maulvibazar,Maulvi Bazar Sadar,Ward-01,Court area,6587421209
S98_02852,24.605,91.85,1995.0,STW,39.0,Sylhet,Maulvibazar,Rajnagar,Munshibazar,Medinimahal,6588042675
